epoch,acc,loss,val_acc,val_loss
0,0.9557214413533057,0.14596270868662456,0.768750000372529,1.686978618845751
1,0.9596186862490235,0.12643102391998917,0.7799999997019768,1.639095508372884
2,0.9625278971422673,0.11919432601655691,0.7600000016391277,1.6948515508960782
3,0.9652907327867197,0.11241840699538756,0.7600000005215406,1.7304164176682661
4,0.9649247942743131,0.10883119138378312,0.7537499986588955,1.7821168381398593
5,0.9642478079863366,0.112435952401428,0.7649999987334013,1.8415334672140489
6,0.9701577147450043,0.09546235986456544,0.7662499997764826,1.8263969792335046
7,0.9701577144178299,0.0974283779723551,0.7612500041723251,1.8745319513716594
