epoch,acc,loss,val_acc,val_loss
0,0.9319764874684172,0.23162239754283018,0.6912499979138375,1.9313274502754212
1,0.9555942480803885,0.14242069647778402,0.7349999934434891,1.6559806436300277
2,0.9641924196863154,0.11172218446432895,0.7475000008940696,1.609032356739044
3,0.9693077880504809,0.09505285234054697,0.7287499994039536,1.8125957399606705
4,0.9735524564345712,0.07926146806313822,0.7450000017881393,1.856367725133896
5,0.9718836132318599,0.08825955328032452,0.722499993443489,1.7288850039243697
6,0.9741692038323498,0.07943354835908116,0.7424999952316285,1.78929560482502
7,0.978123638803252,0.0683552170010964,0.716249993443489,1.9811095893383026
8,0.9789943390168675,0.06690602186872349,0.732499997317791,1.7772056847810744
